min_hr,min_mkts,min_mos,direction,entry_lo,entry_hi,n_windows,avg_HR,std_HR,min_HR,avg_ROI,std_ROI,min_ROI,total_PnL,avg_PnL,total_signals,avg_signals,avg_sharpe,min_sharpe,worst_dd,avg_pf,min_pf,avg_pct_pos_wk,avg_pool,avg_hhi,avg_top3,pos_windows,win_rate_windows,stability_score
0.7,10,9,NO,0.0,0.7,5,0.55892,0.08186383206276142,0.4706,21.768,30.525682957142827,-4.6,37349.0,7469.8,1768,353.6,2.006,-1.37,3049.3,inf,0.63,0.6288,47.4,0.18844,0.4596,3,0.6,5.125158521428587
0.7,50,9,NO,0.0,0.7,5,0.55892,0.08186383206276142,0.4706,21.768,30.525682957142827,-4.6,37349.0,7469.8,1768,353.6,2.006,-1.37,3049.3,inf,0.63,0.6288,47.4,0.18844,0.4596,3,0.6,5.125158521428587
0.8,50,9,ALL,0.0,1.0,4,0.8106249999999999,0.05116915574836071,0.743,16.34,17.417525656648248,-8.53,43416.0,10854.0,1892,473.0,3.085,-2.83,2023.5,inf,0.36,0.7777499999999999,16.0,0.38165,0.6399999999999999,3,0.75,5.0722371716758765
0.8,10,9,ALL,0.0,1.0,4,0.8106249999999999,0.05116915574836071,0.743,16.34,17.417525656648248,-8.53,43416.0,10854.0,1892,473.0,3.085,-2.83,2023.5,inf,0.36,0.7777499999999999,16.0,0.38165,0.6399999999999999,3,0.75,5.0722371716758765
0.8,30,9,ALL,0.0,1.0,4,0.8106249999999999,0.05116915574836071,0.743,16.34,17.417525656648248,-8.53,43416.0,10854.0,1892,473.0,3.085,-2.83,2023.5,inf,0.36,0.7777499999999999,16.0,0.38165,0.6399999999999999,3,0.75,5.0722371716758765
0.7,50,6,YES,0.0,1.0,5,0.67316,0.061243309838708127,0.591,5.7299999999999995,2.896661871879423,2.38,44562.0,8912.4,7481,1496.2,3.508,2.74,3778.3,4.098000000000001,2.42,0.6602,105.8,0.05884,0.25680000000000003,5,1.0,4.995669064060289
0.6,50,6,ALL,0.3,0.8,5,0.6106199999999999,0.02617932390265262,0.5828,4.628,1.5602147288113901,3.39,172559.0,34511.8,35442,7088.4,8.416,3.67,4446.9,inf,4.76,0.8244,269.2,0.02094,0.164,5,1.0,4.864892635594305
0.65,50,6,NO,0.3,0.8,5,0.64932,0.04770499973797294,0.5766,6.616,4.692342698482284,1.86,86225.0,17245.0,10849,2169.8,4.186,1.44,6294.7,25.107999999999997,1.62,0.7246,177.4,0.027600000000000003,0.1826,5,1.0,4.827828650758858
0.7,10,3,ALL,0.0,0.5,5,0.30914,0.028339071967867977,0.278,41.258,66.51338977980299,-10.6,279750.0,55950.0,8984,1796.8,0.4539999999999999,-2.62,26644.7,4.2780000000000005,0.27,0.46900000000000003,721.8,0.16402,0.35960000000000003,3,0.6,4.821305110098507
0.6,30,6,ALL,0.3,0.8,5,0.61066,0.026042522919256406,0.5833,4.558,1.4994398954276225,3.36,173766.0,34753.2,36116,7223.2,8.172,3.5,4803.6,inf,4.29,0.8268000000000001,306.2,0.019639999999999998,0.15760000000000002,5,1.0,4.816280052286189
0.6,10,6,ALL,0.3,0.8,5,0.61064,0.02610982573668389,0.583,4.55,1.5113404646207287,3.36,173758.0,34751.6,36139,7227.8,8.228,3.5,4877.2,inf,4.25,0.8268000000000001,311.4,0.019540000000000002,0.1574,5,1.0,4.802329767689636
0.6,10,9,NO,0.3,0.8,5,0.61296,0.03727067211629007,0.5846,5.426,2.3749063139416684,1.84,54933.0,10986.6,9397,1879.4,3.522,0.96,5712.9,12.36,1.43,0.6134000000000001,110.6,0.06542,0.3106,5,1.0,4.790546843029166
0.6,50,9,NO,0.3,0.8,5,0.61296,0.03727067211629007,0.5846,5.426,2.3749063139416684,1.84,54933.0,10986.6,9397,1879.4,3.522,0.96,5712.9,12.36,1.43,0.6134000000000001,110.4,0.06542,0.3106,5,1.0,4.790546843029166
0.6,30,9,NO,0.3,0.8,5,0.61296,0.03727067211629007,0.5846,5.426,2.3749063139416684,1.84,54933.0,10986.6,9397,1879.4,3.522,0.96,5712.9,12.36,1.43,0.6134000000000001,110.6,0.06542,0.3106,5,1.0,4.790546843029166
0.65,10,3,ALL,0.3,0.8,5,0.63632,0.021062692135622216,0.6002,4.782,1.5624243981709964,2.58,204981.0,40996.2,41201,8240.2,7.0840000000000005,4.22,4257.8,inf,4.41,0.8333999999999999,1155.6,0.0076,0.09240000000000001,5,1.0,4.774787800914502
0.7,10,3,YES,0.3,0.8,5,0.64618,0.037800158729825444,0.5958,6.39,4.521697690027496,2.15,58924.0,11784.8,10166,2033.2,5.358,1.55,2003.3,9.988,1.86,0.7712,721.8,0.0124,0.11399999999999999,5,1.0,4.774151154986251
0.65,30,6,NO,0.3,0.8,5,0.64924,0.04773670495541141,0.5762,6.536,4.674893581676486,1.75,89050.0,17810.0,11133,2226.6,4.018,1.33,6549.6,26.392000000000003,1.57,0.6602,206.2,0.025419999999999998,0.1742,5,1.0,4.723553209161757
0.85,50,3,ALL,0.0,0.7,5,0.57508,0.04712199062009158,0.5047,11.55,13.22862993661853,-0.77,15246.0,3049.2,927,185.4,1.764,-0.19,2741.0,inf,0.94,0.6599999999999999,25.8,0.18616,0.46559999999999996,4,0.8,4.704685031690736
0.65,10,6,NO,0.3,0.8,5,0.64906,0.04768823754344458,0.5762,6.502,4.6698683064943065,1.75,88917.0,17783.4,11142,2228.4,4.008,1.28,6649.6,26.401999999999997,1.55,0.6602,211.2,0.02536,0.1738,5,1.0,4.692065846752847
0.65,50,9,YES,0.0,0.7,5,0.46840000000000004,0.025425184365113263,0.4458,26.830000000000002,42.637776677495744,-2.74,54471.0,10894.2,3119,623.8,1.988,-0.81,3179.6,5.529999999999999,0.72,0.5780000000000001,72.4,0.20579999999999998,0.47779999999999995,4,0.8,4.68911166125213
0.75,30,9,YES,0.0,1.0,5,0.71992,0.10753081883813588,0.5492,9.636000000000001,8.66365569491309,-2.23,18973.0,3794.6,1641,328.2,4.618,-0.91,931.2,inf,0.71,0.749,28.0,0.17944,0.5624,4,0.8,4.635172152543457
0.75,50,9,YES,0.0,1.0,5,0.71992,0.10753081883813588,0.5492,9.636000000000001,8.66365569491309,-2.23,18973.0,3794.6,1641,328.2,4.618,-0.91,931.2,inf,0.71,0.749,28.0,0.17944,0.5624,4,0.8,4.635172152543457
0.75,10,9,YES,0.0,1.0,5,0.71992,0.10753081883813588,0.5492,9.636000000000001,8.66365569491309,-2.23,18973.0,3794.6,1641,328.2,4.618,-0.91,931.2,inf,0.71,0.749,28.0,0.17944,0.5624,4,0.8,4.635172152543457
0.65,10,9,YES,0.0,0.7,5,0.46812,0.025325323295073646,0.4458,26.768,42.67813456560631,-2.74,54271.0,10854.2,3121,624.2,1.9760000000000002,-0.81,3279.6,5.52,0.72,0.5780000000000001,72.6,0.20566,0.4774,4,0.8,4.606932717196847
0.65,30,9,YES,0.0,0.7,5,0.46812,0.025325323295073646,0.4458,26.768,42.67813456560631,-2.74,54271.0,10854.2,3121,624.2,1.9760000000000002,-0.81,3279.6,5.52,0.72,0.5780000000000001,72.6,0.20566,0.4774,4,0.8,4.606932717196847
0.85,10,3,NO,0.0,0.7,5,0.57524,0.10784919100299269,0.4419,22.242,25.690610541596712,-16.0,16349.0,3269.8,703,140.6,1.81,-3.52,1755.5,10.772,0.24,0.6038,93.8,0.12528,0.3766,4,0.8,4.596694729201645
0.8,10,3,ALL,0.0,1.0,5,0.7787,0.034750827328281005,0.7388,8.35,6.4451338232809405,-1.81,116123.0,23224.6,14839,2967.8,5.918,-0.88,15596.2,inf,0.71,0.8089999999999999,229.4,0.07324,0.261,4,0.8,4.584433088359529
0.7,10,3,NO,0.3,0.8,5,0.6724399999999999,0.051212137233276986,0.6041,7.497999999999999,6.008416596741607,0.28,88367.0,17673.4,10625,2125.0,3.138,0.17,5548.5,inf,1.07,0.6624000000000001,721.8,0.01302,0.11879999999999999,5,1.0,4.577791701629195
0.85,50,6,ALL,0.0,1.0,5,0.8350200000000001,0.047211513426281944,0.7742,11.959999999999999,12.858133612620456,-3.3,31489.0,6297.8,2027,405.4,4.279999999999999,-1.18,1203.6,inf,0.64,0.7666000000000001,12.4,0.25056,0.605,4,0.8,4.540933193689771
0.85,50,6,ALL,0.3,0.8,5,0.7510399999999999,0.09077688582453136,0.6,14.338,15.499024808032278,-6.97,12547.0,2509.4,677,135.4,5.792,-0.94,321.5,inf,0.72,0.8556000000000001,12.4,0.19634000000000001,0.5982000000000001,4,0.8,4.497487595983861
0.85,50,3,YES,0.3,0.8,5,0.73092,0.057315547628893834,0.6709,8.616,7.33554224307924,-1.56,8955.0,1791.0,772,154.4,3.396,-0.65,448.9,inf,0.81,0.7327999999999999,25.8,0.13466,0.42699999999999994,4,0.8,4.48022887846038
0.65,50,3,YES,0.3,0.8,5,0.62856,0.019506357937862227,0.6069,5.2459999999999996,2.7750909894992626,2.02,63002.0,12600.4,13187,2637.4,5.172,1.68,2278.9,10.338000000000001,1.94,0.7424000000000001,352.6,0.0167,0.1358,5,1.0,4.464454505250369
0.55,10,3,ALL,0.0,0.7,5,0.43579999999999997,0.00817587915761968,0.426,15.197999999999999,19.838511032837115,-2.84,1336469.0,267293.8,127039,25407.8,2.566,-2.0,133635.9,8.922,0.42,0.5602,2338.8,0.08502,0.3496,4,0.8,4.426744483581441
0.7,10,6,YES,0.0,1.0,5,0.66818,0.057584260002191565,0.5901,5.154000000000001,2.694908161700506,2.06,42655.0,8531.0,7801,1560.2,3.278,2.38,4152.0,3.964,2.22,0.6824,128.4,0.053720000000000004,0.2408,5,1.0,4.424545919149748
0.85,10,6,ALL,0.0,1.0,5,0.8377000000000001,0.047715039557774654,0.7794,11.824000000000002,12.890792450427552,-3.34,32636.0,6527.2,2095,419.0,4.404,-1.18,1163.0,inf,0.65,0.7666000000000001,17.2,0.2152,0.5304,3,0.6,4.376603774786226
0.7,30,6,YES,0.0,1.0,5,0.6678599999999999,0.05763725357787272,0.5901,5.09,2.6437662529051242,2.02,42153.0,8430.6,7791,1558.2,3.2980000000000005,2.34,4152.0,3.9120000000000004,2.19,0.6824,124.8,0.05402,0.24180000000000001,5,1.0,4.374116873547438
0.85,30,6,ALL,0.0,1.0,5,0.8375199999999999,0.04787376108057521,0.7794,11.809999999999999,12.903600272792087,-3.34,32584.0,6516.8,2093,418.6,4.402,-1.18,1178.1,inf,0.65,0.7666000000000001,16.4,0.21562,0.5307999999999999,3,0.6,4.356199863603956
0.65,50,3,NO,0.3,0.8,5,0.6472,0.030077317034602695,0.6032,5.282,3.021881864004614,1.77,121322.0,24264.4,19826,3965.2,4.2299999999999995,1.92,4903.4,19.706,1.9,0.6577999999999999,352.6,0.0165,0.13820000000000002,5,1.0,4.302059067997693
0.75,30,3,YES,0.0,1.0,5,0.7254400000000001,0.02992896590261681,0.6884,7.159999999999999,6.233766918966412,0.86,51981.0,10396.2,8979,1795.8,3.0159999999999996,0.5,6370.3,5.130000000000001,1.22,0.6424000000000001,182.0,0.06576000000000001,0.271,5,1.0,4.3011165405167935
0.85,10,6,YES,0.3,0.8,5,0.73074,0.07541437528747415,0.6,11.652,12.077105199508697,-4.7,4668.0,933.6,339,67.8,2.934,-0.58,325.5,3.508,0.82,0.6756,17.2,0.158,0.4918,4,0.8,4.203447400245651
0.85,30,6,YES,0.3,0.8,5,0.73074,0.07541437528747415,0.6,11.652,12.077105199508697,-4.7,4668.0,933.6,339,67.8,2.934,-0.58,325.5,3.508,0.82,0.6756,16.4,0.158,0.4918,4,0.8,4.203447400245651
0.85,50,3,NO,0.0,0.7,4,0.664575,0.10079571336784778,0.56,25.08,34.92750301219179,-11.62,13284.0,3321.0,422,105.5,2.0300000000000002,-1.3,960.7,inf,0.51,0.675,30.25,0.20277499999999998,0.486,3,0.75,4.130248493904102
0.7,10,9,YES,0.0,1.0,5,0.66266,0.0712934639360439,0.5381,5.5840000000000005,3.509391685178502,0.51,22261.0,4452.2,3464,692.8,3.036,0.24,1322.9,3.946,1.09,0.6602,47.4,0.08974,0.384,5,1.0,3.98230415741075
0.7,50,9,YES,0.0,1.0,5,0.66266,0.0712934639360439,0.5381,5.5840000000000005,3.509391685178502,0.51,22261.0,4452.2,3464,692.8,3.036,0.24,1322.9,3.946,1.09,0.6602,47.4,0.08974,0.384,5,1.0,3.98230415741075
0.7,30,9,YES,0.0,1.0,5,0.66266,0.0712934639360439,0.5381,5.5840000000000005,3.509391685178502,0.51,22261.0,4452.2,3464,692.8,3.036,0.24,1322.9,3.946,1.09,0.6602,47.4,0.08974,0.384,5,1.0,3.98230415741075
0.6,50,6,YES,0.3,0.8,5,0.59558,0.02093769328268995,0.5584,4.756,3.167977272645749,2.69,57919.0,11583.8,13984,2796.8,4.264,1.5,2439.3,6.686,1.85,0.7424000000000001,269.2,0.0223,0.1538,5,1.0,3.9790113636771256
0.75,50,3,YES,0.0,1.0,5,0.72646,0.03610523507747872,0.6791,6.382,5.27309870948762,0.64,45215.0,9043.0,7689,1537.8,2.972,0.31,7349.9,7.2780000000000005,1.13,0.6668000000000001,108.4,0.08868000000000001,0.3082,5,1.0,3.93745064525619
0.85,50,6,YES,0.0,1.0,5,0.8069600000000001,0.044194603742991063,0.7576,11.940000000000001,14.992733239806544,-1.86,12129.0,2425.8,1000,200.0,3.1119999999999997,-0.76,968.8,9.544,0.77,0.6846,12.4,0.28142,0.6108,3,0.6,3.8856333800967295
0.85,10,6,NO,0.0,1.0,5,0.86846,0.0538916783928651,0.8065,11.35,12.17343419089289,-4.7,20281.0,4056.2,1073,214.6,3.692,-1.35,416.8,inf,0.6,0.7378,17.2,0.20886,0.507,4,0.8,3.853282904553555
0.85,30,6,NO,0.0,1.0,5,0.86844,0.05387687815751766,0.8065,11.346,12.168676181080668,-4.7,20244.0,4048.8,1072,214.4,3.694,-1.35,416.8,inf,0.6,0.7378,16.4,0.209,0.5072,4,0.8,3.851661909459666
0.65,10,9,NO,0.3,0.8,5,0.6502,0.06538963985219677,0.5598,7.514,6.327011932974364,-1.74,39748.0,7949.6,4366,873.2,3.156,-0.72,4443.5,39.227999999999994,0.75,0.6355999999999999,72.6,0.08682,0.33680000000000004,4,0.8,3.8284940335128184
0.65,50,9,NO,0.3,0.8,5,0.6502,0.06538963985219677,0.5598,7.514,6.327011932974364,-1.74,39748.0,7949.6,4366,873.2,3.156,-0.72,4443.5,39.227999999999994,0.75,0.6355999999999999,72.4,0.08682,0.33680000000000004,4,0.8,3.8284940335128184
0.65,30,9,NO,0.3,0.8,5,0.6502,0.06538963985219677,0.5598,7.514,6.327011932974364,-1.74,39748.0,7949.6,4366,873.2,3.156,-0.72,4443.5,39.227999999999994,0.75,0.6355999999999999,72.6,0.08682,0.33680000000000004,4,0.8,3.8284940335128184
0.8,10,3,NO,0.0,1.0,5,0.80214,0.049141459074797576,0.7449,8.854,9.025778636771456,-1.87,81823.0,16364.6,7717,1543.4,4.392,-0.91,8608.0,inf,0.69,0.7468,229.4,0.07254000000000001,0.2606,4,0.8,3.7801106816142713
0.85,50,6,YES,0.0,0.7,5,0.57292,0.05282865699599034,0.5,31.798000000000002,47.15044930856969,-14.87,6045.0,1209.0,200,40.0,2.402,-1.95,556.8,5.3,0.56,0.595,12.4,0.31016,0.6288,4,0.8,3.761775345715157
0.65,50,3,YES,0.0,1.0,5,0.63956,0.026988201125677142,0.5939,6.564,5.707655385532663,-0.14,109032.0,21806.4,22754,4550.8,2.7199999999999998,-0.11,10296.1,5.982,0.96,0.618,352.6,0.05988,0.26680000000000004,4,0.8,3.668172307233669
0.8,10,3,NO,0.3,0.8,5,0.7336,0.05362849056238671,0.642,11.024,11.414080339650672,-5.52,43429.0,8685.8,2987,597.4,4.718,-1.39,1502.2,inf,0.56,0.7646,229.4,0.03648,0.2104,4,0.8,3.6609598301746633
0.55,50,6,ALL,0.3,0.8,5,0.59714,0.012559578018388988,0.5873,3.532,1.138011423492752,2.3,205379.0,41075.8,58371,11674.2,8.414,4.28,4893.6,inf,6.0,0.869,394.2,0.0144,0.1196,5,1.0,3.6529942882536237
0.55,10,6,ALL,0.3,0.8,5,0.59724,0.012630241486210812,0.5877,3.4840000000000004,1.151598888502416,2.27,205483.0,41096.6,59142,11828.4,8.15,4.05,5862.5,inf,5.18,0.849,441.0,0.01366,0.1162,5,1.0,3.5892005557487927
0.55,30,6,ALL,0.3,0.8,5,0.59722,0.012616338613084274,0.5877,3.4840000000000004,1.1552185940331814,2.27,205234.0,41046.8,59111,11822.2,8.138,4.05,5788.9,inf,5.23,0.849,435.4,0.0137,0.11640000000000002,5,1.0,3.58739070298341
0.65,30,3,NO,0.3,0.8,5,0.6462600000000001,0.03172054539253697,0.5997,5.002,3.3535086103959837,0.81,128205.0,25641.0,21561,4312.2,3.6,0.82,6864.6,29.380000000000003,1.32,0.6178,586.0,0.01246,0.1166,5,1.0,3.5682456948020076
0.6,10,6,YES,0.3,0.8,5,0.59478,0.02035919939486814,0.5586,4.538,3.1697428917816035,1.97,55929.0,11185.8,14314,2862.8,4.11,1.05,2639.3,6.426,1.55,0.7202,311.4,0.02076,0.1474,5,1.0,3.5441285541091982
0.6,30,6,YES,0.3,0.8,5,0.59462,0.020109127280914067,0.5589,4.53,3.164901262282917,1.94,55739.0,11147.8,14302,2860.4,4.108,1.03,2639.3,6.44,1.53,0.7202,306.2,0.02084,0.1478,5,1.0,3.5295493688585413
0.8,50,3,ALL,0.0,1.0,5,0.7933,0.0369819550591907,0.7468,7.758,7.201345013259675,-2.19,90237.0,18047.4,10815,2163.0,4.9079999999999995,-0.9,15354.5,inf,0.69,0.7668,55.4,0.1715,0.4202,4,0.8,3.500327493370163
0.65,10,6,YES,0.0,0.7,5,0.45603999999999995,0.02058028182508683,0.4368,9.363999999999999,11.443606511934949,-0.48,55493.0,11098.6,7261,1452.2,1.626,-0.14,10138.8,3.11,0.94,0.5134000000000001,211.2,0.10966000000000001,0.337,4,0.8,3.4981967440325246
0.65,30,3,YES,0.3,0.8,5,0.62714,0.022062366146902747,0.6064,5.036,3.5009684374469874,0.57,67405.0,13481.0,15088,3017.6,5.372,0.42,1891.6,15.4,1.21,0.7445999999999999,586.0,0.011359999999999999,0.1066,5,1.0,3.4565157812765057
0.85,10,6,YES,0.0,1.0,5,0.80984,0.044512840843963224,0.7568,11.63,15.04318450328919,-2.21,12355.0,2471.0,1022,204.4,3.1439999999999997,-0.76,928.2,10.24,0.77,0.6622,17.2,0.25054,0.5609999999999999,3,0.6,3.445407748355406
0.55,50,9,ALL,0.3,0.8,5,0.58602,0.019904069935568446,0.5671,3.9539999999999997,1.8416921566863447,1.29,91552.0,18310.4,27171,5434.2,5.287999999999999,3.43,2866.9,12.712,3.1,0.7668,145.8,0.04672,0.2446,5,1.0,3.4201539216568273
0.85,30,6,YES,0.0,1.0,5,0.80952,0.04481982820136637,0.7568,11.606,15.070019243517908,-2.21,12339.0,2467.8,1021,204.2,3.136,-0.8,943.3,10.238,0.76,0.6622,16.4,0.25101999999999997,0.5614,3,0.6,3.407990378241046
0.55,10,9,ALL,0.3,0.8,5,0.5860000000000001,0.019910675528469604,0.5671,3.9479999999999995,1.852557691409366,1.26,91381.0,18276.2,27174,5434.8,5.279999999999999,3.39,2866.9,12.706,3.07,0.7668,146.0,0.046700000000000005,0.2444,5,1.0,3.3997211542953165
0.55,30,9,ALL,0.3,0.8,5,0.5860000000000001,0.019910675528469604,0.5671,3.9479999999999995,1.852557691409366,1.26,91381.0,18276.2,27174,5434.8,5.279999999999999,3.39,2866.9,12.706,3.07,0.7668,146.0,0.046700000000000005,0.2444,5,1.0,3.3997211542953165
0.65,30,6,YES,0.0,0.7,5,0.45600000000000007,0.02041261864631777,0.4363,9.366,11.592063233091855,-0.67,55309.0,11061.8,7252,1450.4,1.616,-0.2,10038.8,3.1119999999999997,0.92,0.5134000000000001,206.2,0.11016000000000001,0.3376,4,0.8,3.3689683834540722
0.6,50,6,NO,0.3,0.8,5,0.62004,0.031231922771420877,0.5931,4.354,2.9586027107403248,1.63,114644.0,22928.8,21458,4291.6,3.804,1.31,9654.8,26.714,1.54,0.6602,269.2,0.020560000000000002,0.1606,5,1.0,3.363698644629838
0.75,10,9,NO,0.0,1.0,5,0.7654799999999999,0.11557524388899207,0.5652,12.966,17.050131377792958,-3.8,40556.0,8111.2,2138,427.6,2.242,-1.36,2483.2,243.762,0.63,0.5509999999999999,28.0,0.21284,0.4486,3,0.6,3.3009343111035205
0.75,50,9,NO,0.0,1.0,5,0.7654799999999999,0.11557524388899207,0.5652,12.966,17.050131377792958,-3.8,40556.0,8111.2,2138,427.6,2.242,-1.36,2483.2,243.762,0.63,0.5509999999999999,28.0,0.21284,0.4486,3,0.6,3.3009343111035205
0.75,30,9,NO,0.0,1.0,5,0.7654799999999999,0.11557524388899207,0.5652,12.966,17.050131377792958,-3.8,40556.0,8111.2,2138,427.6,2.242,-1.36,2483.2,243.762,0.63,0.5509999999999999,28.0,0.21284,0.4486,3,0.6,3.3009343111035205
0.6,50,6,YES,0.0,1.0,5,0.5862999999999999,0.02335508509939534,0.5609,27.038,47.44751489804287,-0.08,488735.0,97747.0,22238,4447.6,2.352,-0.06,12960.7,11.080000000000002,0.98,0.5556,269.2,0.1854,0.4018,4,0.8,3.290242550978566
0.6,30,6,NO,0.3,0.8,5,0.62054,0.032074881137737724,0.5928,4.352,3.0845858717176284,1.57,118026.0,23605.2,21814,4362.8,3.588,1.21,10009.7,27.32,1.49,0.6602,306.2,0.0193,0.1548,5,1.0,3.280707064141186
0.6,10,6,NO,0.3,0.8,5,0.62048,0.0321243988270598,0.5928,4.336,3.090789543142658,1.57,117830.0,23566.0,21825,4365.0,3.5839999999999996,1.17,10109.7,27.303999999999995,1.47,0.6602,311.4,0.01924,0.15460000000000002,5,1.0,3.2616052284286714
0.85,50,6,NO,0.0,1.0,5,0.8670199999999999,0.0565615328646599,0.7931,11.136000000000001,12.275285332732597,-6.01,19361.0,3872.2,1027,205.4,4.242,-1.61,409.5,inf,0.54,0.76,12.4,0.25012,0.608,4,0.8,3.1953573336337024
0.6,50,3,ALL,0.3,0.8,5,0.61122,0.019056153861679467,0.5873,3.114,1.0493235916532135,1.59,225656.0,45131.2,65284,13056.8,6.372,3.09,7081.3,29.669999999999998,2.86,0.7668,561.2,0.01236,0.11200000000000002,5,1.0,3.066338204173393
0.8,30,3,YES,0.0,1.0,5,0.77632,0.02875355630178638,0.7254,10.086,13.099569840265747,-1.59,37469.0,7493.8,6132,1226.4,4.044,-0.65,7378.0,11.244,0.79,0.7246,94.8,0.10782,0.35019999999999996,4,0.8,3.0592150798671267
0.6,50,9,YES,0.3,0.8,5,0.58788,0.02539186877722863,0.5481,5.3020000000000005,4.743471302748653,-0.34,30471.0,6094.2,7454,1490.8,3.336,-0.18,3191.6,4.214,0.93,0.6802,110.4,0.05741999999999999,0.2772,4,0.8,2.828264348625674
0.6,30,9,YES,0.3,0.8,5,0.58782,0.02538359706582183,0.5481,5.29,4.756721560066345,-0.34,30300.0,6060.0,7457,1491.4,3.318,-0.18,3291.6,4.2,0.93,0.6802,110.6,0.05734,0.277,4,0.8,2.8096392199668276
0.6,10,9,YES,0.3,0.8,5,0.58782,0.02538359706582183,0.5481,5.29,4.756721560066345,-0.34,30300.0,6060.0,7457,1491.4,3.318,-0.18,3291.6,4.2,0.93,0.6802,110.6,0.05734,0.277,4,0.8,2.8096392199668276
0.6,10,6,YES,0.0,1.0,5,0.5848000000000001,0.021506045661627355,0.5601,25.977999999999998,46.098527308364204,-0.4,479116.0,95823.2,22840,4568.0,2.194,-0.3,13489.9,10.464,0.89,0.5980000000000001,311.4,0.18059999999999998,0.3926,4,0.8,2.8087363458178958
0.6,30,3,ALL,0.3,0.8,5,0.61022,0.019239464649516647,0.5839,2.944,1.0587398169522104,1.26,230857.0,46171.4,71220,14244.0,6.0600000000000005,2.22,6693.1,36.154,2.47,0.7224,917.4,0.00908,0.0938,5,1.0,2.792630091523895
0.6,30,6,YES,0.0,1.0,5,0.58462,0.02154998839906884,0.56,26.018,46.195629338715584,-0.45,478740.0,95748.0,22817,4563.4,2.19,-0.34,13798.8,10.448,0.88,0.5780000000000001,306.2,0.181,0.3934,4,0.8,2.785185330642209
0.8,50,9,YES,0.3,0.8,4,0.7419,0.1485262490830044,0.5217,17.335,21.054813384750446,-13.57,9574.0,2393.5,366,91.5,5.3125,-2.5,236.8,inf,0.45,0.75625,16.0,0.1985,0.5235000000000001,3,0.75,2.736593307624778
0.8,10,9,YES,0.3,0.8,4,0.7419,0.1485262490830044,0.5217,17.335,21.054813384750446,-13.57,9574.0,2393.5,366,91.5,5.3125,-2.5,236.8,inf,0.45,0.75625,16.0,0.1985,0.5235000000000001,3,0.75,2.736593307624778
0.8,30,9,YES,0.3,0.8,4,0.7419,0.1485262490830044,0.5217,17.335,21.054813384750446,-13.57,9574.0,2393.5,366,91.5,5.3125,-2.5,236.8,inf,0.45,0.75625,16.0,0.1985,0.5235000000000001,3,0.75,2.736593307624778
0.75,10,3,YES,0.0,1.0,5,0.70384,0.029578421188427215,0.6628,5.104,5.108486077107385,0.61,43317.0,8663.4,10849,2169.8,2.004,0.43,6481.5,2.8080000000000003,1.17,0.6158,435.8,0.04548,0.2098,5,1.0,2.7327569614463076
0.55,10,9,NO,0.3,0.8,5,0.5962,0.030376553458218446,0.5672,3.6980000000000004,2.664323553925086,1.1,66740.0,13348.0,15894,3178.8,2.8,0.81,7130.1,4.694,1.33,0.5734,146.0,0.04888,0.24620000000000003,5,1.0,2.6958382230374576
0.55,30,9,NO,0.3,0.8,5,0.5962,0.030376553458218446,0.5672,3.6980000000000004,2.664323553925086,1.1,66740.0,13348.0,15894,3178.8,2.8,0.81,7130.1,4.694,1.33,0.5734,146.0,0.04888,0.24620000000000003,5,1.0,2.6958382230374576
0.55,50,9,NO,0.3,0.8,5,0.5962,0.030376553458218446,0.5672,3.6980000000000004,2.664323553925086,1.1,66740.0,13348.0,15894,3178.8,2.8,0.81,7130.1,4.694,1.33,0.5734,145.8,0.04888,0.24620000000000003,5,1.0,2.6958382230374576
0.65,10,3,NO,0.3,0.8,5,0.64484,0.03328712964495441,0.598,4.62,3.819260399606186,-0.07,135159.0,27031.8,23818,4763.6,2.9219999999999997,-0.06,9420.2,38.21,0.98,0.6156,1155.6,0.008459999999999999,0.0928,4,0.8,2.689369800196907
0.65,10,3,YES,0.3,0.8,5,0.6225799999999999,0.0250173339906554,0.6027,4.598000000000001,3.906273159931343,0.09,69820.0,13964.0,17383,3476.6,5.34,0.07,2659.0,43.495999999999995,1.03,0.8112,1155.6,0.007299999999999999,0.08120000000000001,5,1.0,2.671863420034329
0.8,10,3,YES,0.0,1.0,5,0.75374,0.02113298369847475,0.7226,7.678,9.469224889081472,-1.73,34301.0,6860.2,7122,1424.4,3.7060000000000004,-0.81,7309.4,8.081999999999999,0.74,0.6602,229.4,0.06904,0.2704,4,0.8,2.4243875554592638
0.7,10,9,YES,0.0,0.5,5,0.36046,0.05480696123668963,0.2793,6.392,7.675436143959508,-0.47,6664.0,1332.8,1087,217.4,0.844,-0.09,1753.9,1.452,0.97,0.47120000000000006,47.4,0.13242,0.3928,4,0.8,2.4132819280202464
0.7,30,9,YES,0.0,0.5,5,0.36046,0.05480696123668963,0.2793,6.392,7.675436143959508,-0.47,6664.0,1332.8,1087,217.4,0.844,-0.09,1753.9,1.452,0.97,0.47120000000000006,47.4,0.13242,0.3928,4,0.8,2.4132819280202464
0.7,50,9,YES,0.0,0.5,5,0.36046,0.05480696123668963,0.2793,6.392,7.675436143959508,-0.47,6664.0,1332.8,1087,217.4,0.844,-0.09,1753.9,1.452,0.97,0.47120000000000006,47.4,0.13242,0.3928,4,0.8,2.4132819280202464
