window,min_hr,min_mkts,min_mos,direction,entry_lo,entry_hi,pool,signals,HR,ROI%,PnL,bl_HR,edge,sharpe,max_dd,profit_factor,worst_week,best_week,n_weeks,pct_pos_weeks,top1_pct,top3_pct,herfindahl,n_active
Nov-Dec25,0.8,30,3,YES,0.0,1.0,115,1294,0.7852,9.48,12270.0,0.281,0.5041,5.16,421.8,25.25,-421.8,4616.9,10,0.7,0.126,0.29,0.048,75
Nov-Dec25,0.8,30,3,YES,0.0,0.5,115,243,0.3128,-18.16,-4414.0,0.281,0.0317,-3.31,4234.0,0.29,-1715.8,1553.1,10,0.2,0.115,0.212,0.0723,46
Nov-Dec25,0.8,30,3,YES,0.0,0.7,115,476,0.5483,5.48,2610.0,0.281,0.2673,1.38,1514.5,1.72,-1151.0,2708.4,10,0.5,0.127,0.313,0.0544,56
Nov-Dec25,0.8,30,3,YES,0.3,0.8,115,601,0.777,24.13,14503.0,0.281,0.496,8.78,57.7,252.5,-57.7,3904.9,10,0.9,0.145,0.335,0.0592,62
Nov-Dec25,0.8,30,6,ALL,0.0,1.0,48,1151,0.8132,24.27,27933.0,0.3388,0.4744,10.44,0.0,inf,691.8,6789.1,10,1.0,0.487,0.667,0.2612,41
Nov-Dec25,0.8,30,6,ALL,0.0,0.5,48,252,0.5278,62.32,15704.0,0.3388,0.1889,5.43,1208.3,9.58,-1155.8,6219.2,10,0.7,0.643,0.72,0.4237,27
Nov-Dec25,0.8,30,6,ALL,0.0,0.7,48,419,0.6181,46.84,19627.0,0.3388,0.2793,6.97,332.5,59.91,-332.5,6492.5,10,0.8,0.576,0.699,0.3462,33
Nov-Dec25,0.8,30,6,ALL,0.3,0.8,48,520,0.8077,35.73,18580.0,0.3388,0.4689,12.83,0.0,inf,485.8,3680.5,10,1.0,0.33,0.574,0.1557,36
Nov-Dec25,0.8,30,6,NO,0.0,1.0,48,588,0.8401,33.83,19894.0,0.4202,0.42,7.77,0.0,inf,792.5,7084.5,10,1.0,0.633,0.737,0.4102,37
Nov-Dec25,0.8,30,6,NO,0.0,0.5,48,128,0.6406,110.61,14158.0,0.4202,0.2204,5.22,0.0,inf,42.2,6616.3,10,1.0,0.795,0.841,0.6354,22
Nov-Dec25,0.8,30,6,NO,0.0,0.7,48,199,0.6734,77.94,15509.0,0.4202,0.2532,5.72,0.0,inf,245.2,6851.1,10,1.0,0.733,0.782,0.5418,29
Nov-Dec25,0.8,30,6,NO,0.3,0.8,48,261,0.8161,37.74,9850.0,0.4202,0.3959,15.59,0.0,inf,512.3,1883.4,10,1.0,0.393,0.531,0.1777,30
Nov-Dec25,0.8,30,6,YES,0.0,1.0,48,563,0.7851,14.28,8039.0,0.281,0.504,4.07,1214.4,6.32,-720.2,3834.8,10,0.7,0.215,0.477,0.1029,36
Nov-Dec25,0.8,30,6,YES,0.0,0.5,48,124,0.4113,12.47,1546.0,0.281,0.1303,1.07,2249.4,1.43,-1349.4,1848.7,10,0.6,0.231,0.424,0.1085,23
Nov-Dec25,0.8,30,6,YES,0.0,0.7,48,220,0.5682,18.71,4117.0,0.281,0.2871,2.3,1840.3,2.41,-958.4,3026.3,10,0.6,0.195,0.481,0.106,28
Nov-Dec25,0.8,30,6,YES,0.3,0.8,48,259,0.7992,33.71,8730.0,0.281,0.5182,7.2,79.9,83.05,-79.9,2416.5,10,0.8,0.237,0.536,0.1269,31
Nov-Dec25,0.8,30,9,ALL,0.0,1.0,23,618,0.7994,30.62,18923.0,0.3388,0.4605,6.88,0.0,inf,228.5,7132.1,10,1.0,0.719,0.826,0.527,23
Nov-Dec25,0.8,30,9,ALL,0.0,0.5,23,160,0.6,91.09,14574.0,0.3388,0.2612,5.35,166.5,67.53,-166.5,6510.4,10,0.8,0.757,0.826,0.581,18
Nov-Dec25,0.8,30,9,ALL,0.0,0.7,23,246,0.626,62.42,15356.0,0.3388,0.2872,5.43,45.3,174.52,-45.3,6883.7,10,0.8,0.731,0.811,0.5426,21
Nov-Dec25,0.8,30,9,ALL,0.3,0.8,23,287,0.7944,36.23,10397.0,0.3388,0.4556,10.16,0.0,inf,202.0,2638.7,10,1.0,0.559,0.725,0.3343,21
Nov-Dec25,0.8,30,9,NO,0.0,1.0,23,348,0.8218,45.12,15700.0,0.4202,0.4017,5.63,252.6,63.15,-252.6,7008.3,10,0.9,0.781,0.835,0.6138,23
Nov-Dec25,0.8,30,9,NO,0.0,0.5,23,95,0.6842,141.82,13473.0,0.4202,0.264,5.01,300.0,45.91,-300.0,6507.4,10,0.9,0.867,0.9,0.7541,14
Nov-Dec25,0.8,30,9,NO,0.0,0.7,23,136,0.6765,100.86,13717.0,0.4202,0.2563,4.86,489.8,29.01,-489.8,6842.3,10,0.9,0.825,0.864,0.6837,18
Nov-Dec25,0.8,30,9,NO,0.3,0.8,23,160,0.8,38.59,6174.0,0.4202,0.3798,8.61,290.9,22.22,-290.9,1473.8,10,0.9,0.572,0.685,0.3438,19
Nov-Dec25,0.8,30,9,YES,0.0,1.0,23,270,0.7704,11.94,3223.0,0.281,0.4893,4.03,975.5,4.3,-975.5,1013.3,10,0.9,0.333,0.584,0.1803,21
Nov-Dec25,0.8,30,9,YES,0.0,0.5,23,65,0.4769,16.93,1100.0,0.281,0.1959,1.74,1052.4,2.0,-900.0,859.9,10,0.7,0.376,0.555,0.2063,14
Nov-Dec25,0.8,30,9,YES,0.0,0.7,23,110,0.5636,14.9,1639.0,0.281,0.2826,2.17,1013.0,2.41,-990.5,899.0,10,0.7,0.351,0.564,0.1877,18
Nov-Dec25,0.8,30,9,YES,0.3,0.8,23,127,0.7874,33.25,4223.0,0.281,0.5064,6.18,162.3,27.02,-162.3,1503.9,10,0.9,0.415,0.643,0.2142,19
Nov-Dec25,0.8,50,3,ALL,0.0,1.0,74,2264,0.8123,17.29,39152.0,0.3388,0.4734,11.46,0.0,inf,1201.6,9211.6,10,1.0,0.334,0.481,0.1365,58
Nov-Dec25,0.8,50,3,ALL,0.0,0.5,74,429,0.4149,20.92,8975.0,0.3388,0.0761,3.95,1014.5,4.34,-988.2,4156.3,10,0.6,0.452,0.506,0.2404,41
Nov-Dec25,0.8,50,3,ALL,0.0,0.7,74,810,0.5914,24.59,19921.0,0.3388,0.2525,6.55,184.1,78.71,-184.1,5774.2,10,0.8,0.458,0.556,0.2251,47
Nov-Dec25,0.8,50,3,ALL,0.3,0.8,74,1070,0.785,27.11,29003.0,0.3388,0.4462,9.68,0.0,inf,439.5,7865.9,10,1.0,0.211,0.386,0.0818,49
Nov-Dec25,0.8,50,3,NO,0.0,1.0,74,1130,0.8257,23.82,26921.0,0.4202,0.4055,10.73,0.0,inf,782.3,6711.0,10,1.0,0.441,0.559,0.211,53
Nov-Dec25,0.8,50,3,NO,0.0,0.5,74,224,0.5045,55.41,12413.0,0.4202,0.0843,5.1,387.0,24.87,-387.0,5723.7,10,0.8,0.604,0.652,0.3829,35
Nov-Dec25,0.8,50,3,NO,0.0,0.7,74,409,0.6259,41.9,17137.0,0.4202,0.2057,6.55,186.8,92.74,-186.8,6082.3,10,0.9,0.567,0.624,0.3305,42
Nov-Dec25,0.8,50,3,NO,0.3,0.8,74,544,0.7868,29.6,16102.0,0.4202,0.3666,11.15,0.0,inf,555.9,4070.0,10,1.0,0.242,0.392,0.0881,43
Nov-Dec25,0.8,50,3,YES,0.0,1.0,74,1134,0.7989,10.79,12232.0,0.281,0.5179,4.8,740.5,9.78,-740.5,4564.6,10,0.7,0.15,0.346,0.0647,55
Nov-Dec25,0.8,50,3,YES,0.0,0.5,74,205,0.3171,-16.77,-3438.0,0.281,0.036,-2.45,3458.2,0.41,-1567.4,1736.3,10,0.4,0.139,0.256,0.1008,33
Nov-Dec25,0.8,50,3,YES,0.0,0.7,74,401,0.5561,6.94,2784.0,0.281,0.2751,1.32,2028.9,1.66,-1259.8,3103.9,10,0.6,0.158,0.389,0.0771,41
Nov-Dec25,0.8,50,3,YES,0.3,0.8,74,526,0.7833,24.53,12901.0,0.281,0.5022,7.28,462.4,28.9,-462.4,3795.8,10,0.9,0.166,0.383,0.0752,44
Nov-Dec25,0.8,50,6,ALL,0.0,1.0,41,1133,0.8129,24.57,27842.0,0.3388,0.474,10.54,0.0,inf,667.0,6789.1,10,1.0,0.491,0.673,0.2656,37
Nov-Dec25,0.8,50,6,ALL,0.0,0.5,41,252,0.5278,62.32,15704.0,0.3388,0.1889,5.43,1208.3,9.58,-1155.8,6219.2,10,0.7,0.643,0.72,0.4237,27
Nov-Dec25,0.8,50,6,ALL,0.0,0.7,41,417,0.6187,47.19,19678.0,0.3388,0.2799,7.0,332.5,60.07,-332.5,6492.5,10,0.8,0.579,0.703,0.3498,31
Nov-Dec25,0.8,50,6,ALL,0.3,0.8,41,512,0.8066,36.07,18470.0,0.3388,0.4678,12.71,0.0,inf,485.8,3753.8,10,1.0,0.335,0.583,0.1603,33
Nov-Dec25,0.8,50,6,NO,0.0,1.0,41,574,0.8397,34.45,19777.0,0.4202,0.4195,7.71,0.0,inf,816.0,7084.5,10,1.0,0.636,0.741,0.4144,35
Nov-Dec25,0.8,50,6,NO,0.0,0.5,41,128,0.6406,110.61,14158.0,0.4202,0.2204,5.22,0.0,inf,42.2,6616.3,10,1.0,0.795,0.841,0.6354,22
Nov-Dec25,0.8,50,6,NO,0.0,0.7,41,198,0.6717,78.08,15461.0,0.4202,0.2515,5.69,0.0,inf,196.7,6851.1,10,1.0,0.735,0.784,0.5445,28
Nov-Dec25,0.8,50,6,NO,0.3,0.8,41,255,0.8118,37.9,9665.0,0.4202,0.3916,15.3,0.0,inf,512.3,1856.7,10,1.0,0.399,0.539,0.1831,29
Nov-Dec25,0.8,50,6,YES,0.0,1.0,41,559,0.7853,14.43,8065.0,0.281,0.5043,4.07,1264.2,6.17,-720.2,3811.0,10,0.7,0.218,0.483,0.1055,34
Nov-Dec25,0.8,50,6,YES,0.0,0.5,41,124,0.4113,12.47,1546.0,0.281,0.1303,1.07,2249.4,1.43,-1349.4,1848.7,10,0.6,0.231,0.424,0.1085,23
Nov-Dec25,0.8,50,6,YES,0.0,0.7,41,219,0.5708,19.26,4217.0,0.281,0.2897,2.35,1840.3,2.45,-958.4,3026.3,10,0.6,0.197,0.485,0.1079,27
Nov-Dec25,0.8,50,6,YES,0.3,0.8,41,257,0.8016,34.26,8804.0,0.281,0.5205,7.16,79.9,83.75,-79.9,2416.5,10,0.8,0.24,0.542,0.1298,29
Nov-Dec25,0.8,50,9,ALL,0.0,1.0,23,618,0.7994,30.62,18923.0,0.3388,0.4605,6.88,0.0,inf,228.5,7132.1,10,1.0,0.719,0.826,0.527,23
Nov-Dec25,0.8,50,9,ALL,0.0,0.5,23,160,0.6,91.09,14574.0,0.3388,0.2612,5.35,166.5,67.53,-166.5,6510.4,10,0.8,0.757,0.826,0.581,18
Nov-Dec25,0.8,50,9,ALL,0.0,0.7,23,246,0.626,62.42,15356.0,0.3388,0.2872,5.43,45.3,174.52,-45.3,6883.7,10,0.8,0.731,0.811,0.5426,21
Nov-Dec25,0.8,50,9,ALL,0.3,0.8,23,287,0.7944,36.23,10397.0,0.3388,0.4556,10.16,0.0,inf,202.0,2638.7,10,1.0,0.559,0.725,0.3343,21
Nov-Dec25,0.8,50,9,NO,0.0,1.0,23,348,0.8218,45.12,15700.0,0.4202,0.4017,5.63,252.6,63.15,-252.6,7008.3,10,0.9,0.781,0.835,0.6138,23
Nov-Dec25,0.8,50,9,NO,0.0,0.5,23,95,0.6842,141.82,13473.0,0.4202,0.264,5.01,300.0,45.91,-300.0,6507.4,10,0.9,0.867,0.9,0.7541,14
Nov-Dec25,0.8,50,9,NO,0.0,0.7,23,136,0.6765,100.86,13717.0,0.4202,0.2563,4.86,489.8,29.01,-489.8,6842.3,10,0.9,0.825,0.864,0.6837,18
Nov-Dec25,0.8,50,9,NO,0.3,0.8,23,160,0.8,38.59,6174.0,0.4202,0.3798,8.61,290.9,22.22,-290.9,1473.8,10,0.9,0.572,0.685,0.3438,19
Nov-Dec25,0.8,50,9,YES,0.0,1.0,23,270,0.7704,11.94,3223.0,0.281,0.4893,4.03,975.5,4.3,-975.5,1013.3,10,0.9,0.333,0.584,0.1803,21
Nov-Dec25,0.8,50,9,YES,0.0,0.5,23,65,0.4769,16.93,1100.0,0.281,0.1959,1.74,1052.4,2.0,-900.0,859.9,10,0.7,0.376,0.555,0.2063,14
Nov-Dec25,0.8,50,9,YES,0.0,0.7,23,110,0.5636,14.9,1639.0,0.281,0.2826,2.17,1013.0,2.41,-990.5,899.0,10,0.7,0.351,0.564,0.1877,18
Nov-Dec25,0.8,50,9,YES,0.3,0.8,23,127,0.7874,33.25,4223.0,0.281,0.5064,6.18,162.3,27.02,-162.3,1503.9,10,0.9,0.415,0.643,0.2142,19
Nov-Dec25,0.85,10,3,ALL,0.0,1.0,117,1444,0.8026,10.32,14909.0,0.3388,0.4638,6.19,784.1,20.01,-784.1,5795.0,10,0.9,0.15,0.282,0.0482,79
Nov-Dec25,0.85,10,3,ALL,0.0,0.5,117,229,0.3057,-17.55,-4018.0,0.3388,-0.0332,-3.33,4637.5,0.22,-1974.8,438.2,10,0.5,0.051,0.141,0.1493,44
Nov-Dec25,0.85,10,3,ALL,0.0,0.7,117,494,0.5587,6.39,3156.0,0.3388,0.2199,1.58,3050.1,1.92,-2126.8,3432.9,10,0.6,0.068,0.179,0.0438,61
Nov-Dec25,0.85,10,3,ALL,0.3,0.8,117,675,0.7452,18.57,12536.0,0.3388,0.4063,6.3,190.4,66.82,-190.4,4890.6,10,0.9,0.113,0.292,0.0471,63
Nov-Dec25,0.85,10,3,NO,0.0,1.0,117,739,0.8322,14.45,10682.0,0.4202,0.412,7.49,0.0,inf,45.9,3226.1,10,1.0,0.145,0.279,0.0503,67
Nov-Dec25,0.85,10,3,NO,0.0,0.5,117,111,0.3694,-3.03,-337.0,0.4202,-0.0508,-0.55,1772.6,0.81,-766.5,746.6,9,0.556,0.067,0.173,0.112,29
Nov-Dec25,0.85,10,3,NO,0.0,0.7,117,245,0.6041,14.61,3580.0,0.4202,0.1839,3.14,1122.1,4.05,-851.8,1985.8,10,0.7,0.07,0.192,0.0456,46
Nov-Dec25,0.85,10,3,NO,0.3,0.8,117,352,0.767,22.9,8060.0,0.4202,0.3469,6.77,0.0,inf,57.3,2567.6,10,1.0,0.125,0.284,0.0516,48
Nov-Dec25,0.85,10,3,YES,0.0,1.0,117,705,0.7716,6.0,4227.0,0.281,0.4906,3.29,969.0,4.27,-829.9,2568.8,10,0.6,0.138,0.28,0.0463,67
Nov-Dec25,0.85,10,3,YES,0.0,0.5,117,118,0.2458,-31.2,-3682.0,0.281,-0.0353,-4.8,3694.1,0.09,-1403.7,199.0,10,0.3,0.077,0.155,0.1645,33
Nov-Dec25,0.85,10,3,YES,0.0,0.7,117,249,0.5141,-1.7,-424.0,0.281,0.233,-0.4,1928.0,0.86,-1275.0,1447.1,10,0.5,0.091,0.211,0.0488,43
Nov-Dec25,0.85,10,3,YES,0.3,0.8,117,323,0.7214,13.86,4476.0,0.281,0.4403,4.22,506.8,7.96,-506.8,2322.9,10,0.8,0.11,0.287,0.0469,49
Nov-Dec25,0.85,10,6,ALL,0.0,1.0,22,261,0.8621,18.53,4836.0,0.3388,0.5232,9.46,5.7,848.82,-5.7,1090.2,10,0.9,0.302,0.543,0.1475,18
Nov-Dec25,0.85,10,6,ALL,0.0,0.5,22,32,0.5312,44.17,1413.0,0.3388,0.1924,4.47,300.0,3.88,-300.0,479.2,9,0.778,0.308,0.678,0.1988,10
Nov-Dec25,0.85,10,6,ALL,0.0,0.7,22,76,0.6579,31.89,2423.0,0.3388,0.3191,6.32,157.3,16.4,-105.5,726.2,10,0.8,0.345,0.64,0.1849,12
Nov-Dec25,0.85,10,6,ALL,0.3,0.8,22,112,0.8125,35.8,4010.0,0.3388,0.4737,9.81,1.5,2598.0,-1.5,904.9,10,0.9,0.366,0.635,0.1874,16
Nov-Dec25,0.85,10,6,NO,0.0,1.0,22,137,0.8978,20.63,2826.0,0.4202,0.4776,7.9,63.7,35.0,-63.7,719.7,10,0.8,0.254,0.587,0.1502,15
Nov-Dec25,0.85,10,6,NO,0.0,0.5,22,17,0.5294,32.02,544.0,0.4202,0.1092,2.69,300.0,2.42,-300.0,306.6,8,0.75,0.259,0.589,0.1758,7
Nov-Dec25,0.85,10,6,NO,0.0,0.7,22,36,0.6944,33.6,1210.0,0.4202,0.2743,4.89,163.4,5.9,-163.4,473.8,10,0.8,0.272,0.595,0.1585,10
Nov-Dec25,0.85,10,6,NO,0.3,0.8,22,55,0.8727,42.89,2359.0,0.4202,0.4525,8.51,17.1,139.32,-17.1,673.5,10,0.9,0.332,0.644,0.1819,11
Nov-Dec25,0.85,10,6,YES,0.0,1.0,22,124,0.8226,16.21,2010.0,0.281,0.5415,4.34,211.3,4.77,-182.2,716.6,10,0.6,0.325,0.508,0.1474,17
Nov-Dec25,0.85,10,6,YES,0.0,0.5,22,15,0.5333,57.94,869.0,0.281,0.2523,4.08,300.0,3.9,-300.0,365.1,6,0.833,0.258,0.716,0.1981,8
Nov-Dec25,0.85,10,6,YES,0.0,0.7,22,40,0.625,30.34,1214.0,0.281,0.344,3.09,347.5,2.99,-247.5,587.7,10,0.6,0.341,0.624,0.1893,10
Nov-Dec25,0.85,10,6,YES,0.3,0.8,22,57,0.7544,28.97,1651.0,0.281,0.4733,4.17,325.5,5.0,-192.5,639.7,10,0.6,0.393,0.604,0.2013,14
Nov-Dec25,0.85,10,9,ALL,0.0,1.0,10,147,0.8571,14.03,2062.0,0.3388,0.5183,7.03,147.0,9.21,-147.0,460.7,10,0.8,0.279,0.659,0.1838,10
Nov-Dec25,0.85,10,9,ALL,0.0,0.5,10,16,0.5,28.52,456.0,0.3388,0.1612,1.96,300.0,1.91,-300.0,363.4,7,0.571,0.474,0.657,0.2748,7
Nov-Dec25,0.85,10,9,ALL,0.0,0.7,10,40,0.625,18.63,745.0,0.3388,0.2862,3.68,100.0,4.76,-100.0,382.9,10,0.6,0.352,0.62,0.1955,9
Nov-Dec25,0.85,10,9,ALL,0.3,0.8,10,60,0.7833,27.43,1646.0,0.3388,0.4445,6.49,171.8,9.65,-171.8,436.1,10,0.8,0.292,0.624,0.1803,10
Nov-Dec25,0.85,10,9,NO,0.0,1.0,10,77,0.9221,20.26,1560.0,0.4202,0.5019,11.51,0.0,inf,22.2,408.6,9,1.0,0.29,0.706,0.2047,10
Nov-Dec25,0.85,10,9,NO,0.0,0.7,10,20,0.75,30.84,617.0,0.4202,0.3298,4.97,83.3,8.41,-83.3,282.7,9,0.778,0.342,0.731,0.2298,7
Nov-Dec25,0.85,10,9,NO,0.3,0.8,10,30,0.8667,35.64,1069.0,0.4202,0.4465,9.0,17.1,63.69,-17.1,309.3,9,0.889,0.297,0.703,0.2083,8
Nov-Dec25,0.85,10,9,YES,0.0,1.0,10,70,0.7857,7.17,502.0,0.281,0.5047,2.05,185.9,2.14,-185.9,383.4,10,0.5,0.205,0.535,0.1481,10
Nov-Dec25,0.85,10,9,YES,0.0,0.7,10,20,0.5,6.41,128.0,0.281,0.219,0.69,200.0,1.25,-161.5,245.9,10,0.5,0.331,0.581,0.246,7
Nov-Dec25,0.85,10,9,YES,0.3,0.8,10,30,0.7,19.22,577.0,0.281,0.419,2.96,244.5,2.67,-171.8,311.1,10,0.7,0.277,0.631,0.182,9
Nov-Dec25,0.85,30,3,ALL,0.0,1.0,53,1187,0.8197,12.15,14419.0,0.3388,0.4809,6.35,392.5,37.73,-392.5,5695.0,10,0.9,0.212,0.397,0.0857,37
Nov-Dec25,0.85,30,3,ALL,0.0,0.5,53,179,0.324,-16.41,-2937.0,0.3388,-0.0148,-2.73,4132.7,0.31,-1874.8,552.8,9,0.556,0.071,0.195,0.2761,22
Nov-Dec25,0.85,30,3,ALL,0.0,0.7,53,394,0.5888,10.11,3984.0,0.3388,0.25,2.29,2206.2,2.81,-1585.5,3335.9,10,0.8,0.109,0.286,0.0904,27
Nov-Dec25,0.85,30,3,ALL,0.3,0.8,53,563,0.7638,21.39,12041.0,0.3388,0.4249,6.88,0.0,inf,350.8,4569.6,10,1.0,0.155,0.4,0.0793,31
Nov-Dec25,0.85,30,3,NO,0.0,1.0,53,592,0.8361,15.57,9219.0,0.4202,0.416,7.46,0.0,inf,62.7,3194.5,10,1.0,0.196,0.378,0.0844,33
Nov-Dec25,0.85,30,3,NO,0.0,0.5,53,93,0.3763,-2.62,-244.0,0.4202,-0.0438,-0.57,1271.3,0.81,-766.5,469.2,8,0.625,0.087,0.223,0.1768,18
Nov-Dec25,0.85,30,3,NO,0.0,0.7,53,199,0.6181,16.99,3380.0,0.4202,0.1979,3.5,791.0,5.19,-751.8,1938.7,10,0.7,0.102,0.279,0.0801,24
Nov-Dec25,0.85,30,3,NO,0.3,0.8,53,287,0.784,25.66,7363.0,0.4202,0.3638,7.7,0.0,inf,70.8,2481.7,10,1.0,0.174,0.394,0.0872,24
Nov-Dec25,0.85,30,3,YES,0.0,1.0,53,595,0.8034,8.74,5200.0,0.281,0.5223,4.5,623.2,7.69,-455.2,2500.6,10,0.7,0.222,0.42,0.0883,34
Nov-Dec25,0.85,30,3,YES,0.0,0.5,53,86,0.2674,-31.32,-2693.0,0.281,-0.0136,-3.79,3242.3,0.19,-1203.7,552.8,9,0.333,0.06,0.172,0.3503,16
Nov-Dec25,0.85,30,3,YES,0.0,0.7,53,195,0.559,3.1,604.0,0.281,0.2779,0.68,1415.2,1.29,-833.7,1397.1,10,0.6,0.132,0.261,0.0912,23
Nov-Dec25,0.85,30,3,YES,0.3,0.8,53,276,0.7428,16.95,4678.0,0.281,0.4617,5.05,165.6,17.05,-165.6,2087.9,10,0.8,0.155,0.403,0.0765,29
Nov-Dec25,0.85,30,6,ALL,0.0,1.0,21,261,0.8621,18.53,4836.0,0.3388,0.5232,9.46,5.7,848.82,-5.7,1090.2,10,0.9,0.302,0.543,0.1475,18
Nov-Dec25,0.85,30,6,ALL,0.0,0.5,21,32,0.5312,44.17,1413.0,0.3388,0.1924,4.47,300.0,3.88,-300.0,479.2,9,0.778,0.308,0.678,0.1988,10
Nov-Dec25,0.85,30,6,ALL,0.0,0.7,21,76,0.6579,31.89,2423.0,0.3388,0.3191,6.32,157.3,16.4,-105.5,726.2,10,0.8,0.345,0.64,0.1849,12
Nov-Dec25,0.85,30,6,ALL,0.3,0.8,21,112,0.8125,35.8,4010.0,0.3388,0.4737,9.81,1.5,2598.0,-1.5,904.9,10,0.9,0.366,0.635,0.1874,16
Nov-Dec25,0.85,30,6,NO,0.0,1.0,21,137,0.8978,20.63,2826.0,0.4202,0.4776,7.9,63.7,35.0,-63.7,719.7,10,0.8,0.254,0.587,0.1502,15
Nov-Dec25,0.85,30,6,NO,0.0,0.5,21,17,0.5294,32.02,544.0,0.4202,0.1092,2.69,300.0,2.42,-300.0,306.6,8,0.75,0.259,0.589,0.1758,7
Nov-Dec25,0.85,30,6,NO,0.0,0.7,21,36,0.6944,33.6,1210.0,0.4202,0.2743,4.89,163.4,5.9,-163.4,473.8,10,0.8,0.272,0.595,0.1585,10
Nov-Dec25,0.85,30,6,NO,0.3,0.8,21,55,0.8727,42.89,2359.0,0.4202,0.4525,8.51,17.1,139.32,-17.1,673.5,10,0.9,0.332,0.644,0.1819,11
Nov-Dec25,0.85,30,6,YES,0.0,1.0,21,124,0.8226,16.21,2010.0,0.281,0.5415,4.34,211.3,4.77,-182.2,716.6,10,0.6,0.325,0.508,0.1474,17
Nov-Dec25,0.85,30,6,YES,0.0,0.5,21,15,0.5333,57.94,869.0,0.281,0.2523,4.08,300.0,3.9,-300.0,365.1,6,0.833,0.258,0.716,0.1981,8
Nov-Dec25,0.85,30,6,YES,0.0,0.7,21,40,0.625,30.34,1214.0,0.281,0.344,3.09,347.5,2.99,-247.5,587.7,10,0.6,0.341,0.624,0.1893,10
Nov-Dec25,0.85,30,6,YES,0.3,0.8,21,57,0.7544,28.97,1651.0,0.281,0.4733,4.17,325.5,5.0,-192.5,639.7,10,0.6,0.393,0.604,0.2013,14
Nov-Dec25,0.85,30,9,ALL,0.0,1.0,10,147,0.8571,14.03,2062.0,0.3388,0.5183,7.03,147.0,9.21,-147.0,460.7,10,0.8,0.279,0.659,0.1838,10
Nov-Dec25,0.85,30,9,ALL,0.0,0.5,10,16,0.5,28.52,456.0,0.3388,0.1612,1.96,300.0,1.91,-300.0,363.4,7,0.571,0.474,0.657,0.2748,7
Nov-Dec25,0.85,30,9,ALL,0.0,0.7,10,40,0.625,18.63,745.0,0.3388,0.2862,3.68,100.0,4.76,-100.0,382.9,10,0.6,0.352,0.62,0.1955,9
Nov-Dec25,0.85,30,9,ALL,0.3,0.8,10,60,0.7833,27.43,1646.0,0.3388,0.4445,6.49,171.8,9.65,-171.8,436.1,10,0.8,0.292,0.624,0.1803,10
Nov-Dec25,0.85,30,9,NO,0.0,1.0,10,77,0.9221,20.26,1560.0,0.4202,0.5019,11.51,0.0,inf,22.2,408.6,9,1.0,0.29,0.706,0.2047,10
Nov-Dec25,0.85,30,9,NO,0.0,0.7,10,20,0.75,30.84,617.0,0.4202,0.3298,4.97,83.3,8.41,-83.3,282.7,9,0.778,0.342,0.731,0.2298,7
Nov-Dec25,0.85,30,9,NO,0.3,0.8,10,30,0.8667,35.64,1069.0,0.4202,0.4465,9.0,17.1,63.69,-17.1,309.3,9,0.889,0.297,0.703,0.2083,8
Nov-Dec25,0.85,30,9,YES,0.0,1.0,10,70,0.7857,7.17,502.0,0.281,0.5047,2.05,185.9,2.14,-185.9,383.4,10,0.5,0.205,0.535,0.1481,10
Nov-Dec25,0.85,30,9,YES,0.0,0.7,10,20,0.5,6.41,128.0,0.281,0.219,0.69,200.0,1.25,-161.5,245.9,10,0.5,0.331,0.581,0.246,7
Nov-Dec25,0.85,30,9,YES,0.3,0.8,10,30,0.7,19.22,577.0,0.281,0.419,2.96,244.5,2.67,-171.8,311.1,10,0.7,0.277,0.631,0.182,9
Nov-Dec25,0.85,50,3,ALL,0.0,1.0,37,1076,0.8123,10.97,11808.0,0.3388,0.4734,5.38,969.8,13.18,-576.3,5194.4,10,0.8,0.248,0.465,0.1077,29
Nov-Dec25,0.85,50,3,ALL,0.0,0.5,37,170,0.3118,-21.49,-3653.0,0.3388,-0.0271,-3.02,4948.6,0.28,-1854.1,652.8,9,0.556,0.069,0.198,0.3214,19
Nov-Dec25,0.85,50,3,ALL,0.0,0.7,37,366,0.5738,6.35,2323.0,0.3388,0.2349,1.35,2741.0,1.85,-1535.5,3096.6,10,0.8,0.132,0.304,0.1128,23
Nov-Dec25,0.85,50,3,ALL,0.3,0.8,37,522,0.7529,19.68,10273.0,0.3388,0.414,6.15,24.4,422.77,-24.4,4273.6,10,0.9,0.177,0.457,0.0958,26
Nov-Dec25,0.85,50,3,NO,0.0,1.0,37,539,0.8256,14.31,7714.0,0.4202,0.4054,6.46,0.0,inf,47.3,2913.1,10,1.0,0.23,0.444,0.105,26
Nov-Dec25,0.85,50,3,NO,0.0,0.5,37,90,0.3667,-7.21,-649.0,0.4202,-0.0535,-1.41,1676.5,0.61,-666.5,469.2,8,0.625,0.095,0.235,0.2044,16
Nov-Dec25,0.85,50,3,NO,0.0,0.7,37,188,0.6011,13.11,2464.0,0.4202,0.1809,2.77,894.5,3.7,-651.8,1783.8,10,0.7,0.105,0.298,0.0948,20
Nov-Dec25,0.85,50,3,NO,0.3,0.8,37,269,0.7732,24.28,6533.0,0.4202,0.3531,7.16,0.0,inf,31.9,2295.1,10,1.0,0.194,0.439,0.1019,21
Nov-Dec25,0.85,50,3,YES,0.0,1.0,37,537,0.7989,7.62,4094.0,0.281,0.5178,3.58,1068.2,4.61,-623.6,2281.3,10,0.7,0.261,0.494,0.113,29
